priority_rank,asset_id,department,asset_type,risk_probability,risk_score,rule_based_score,ai_priority_score,priority_category
4634,ML-02735,TRD,OHE,0.18492881169685105,18.492881169685106,38.7435,26.59,LOW
4635,ML-03001,ENGINEERING,Track,0.264708887946578,26.4708887946578,26.622,26.53,LOW
4636,ML-04526,ENGINEERING,Bridge,0.24056707467575517,24.056707467575517,30.117,26.48,LOW
4637,ML-00426,ENGINEERING,Bridge,0.2268718009920937,22.68718009920937,32.109,26.46,LOW
4638,ML-03626,ENGINEERING,Track,0.25172159427357554,25.172159427357556,28.386,26.46,LOW
4639,ML-04638,ENGINEERING,Point & Crossing,0.1866319963034438,18.66319963034438,38.131,26.45,LOW
4640,ML-04591,TRD,Transformer,0.1831104536335742,18.31104536335742,38.6265,26.44,LOW
4641,ML-01902,ENGINEERING,Bridge,0.31348187462082455,31.348187462082457,19.002,26.41,LOW
4642,ML-00749,ENGINEERING,Track,0.16871183901921546,16.871183901921547,40.702,26.4,LOW
4643,ML-04065,ENGINEERING,Point & Crossing,0.23793443918981036,23.793443918981037,30.2895,26.39,LOW
4644,ML-04528,ENGINEERING,Bridge,0.2600523400461287,26.00523400461287,26.9405,26.38,LOW
4645,ML-01358,TRD,Transformer,0.23097257267603674,23.097257267603673,31.2945,26.38,LOW
4646,ML-00546,ENGINEERING,Point & Crossing,0.26774654687872285,26.774654687872285,25.784,26.38,LOW
4647,ML-03838,ENGINEERING,Bridge,0.2858179653086138,28.581796530861382,23.061500000000002,26.37,LOW
4648,ML-03129,S&T,Point Machine,0.23519377391281576,23.519377391281576,30.588,26.35,LOW
4649,ML-00400,S&T,Axle Counter,0.20015181346971495,20.015181346971495,35.82966666666667,26.34,LOW
4650,ML-00359,ENGINEERING,Track,0.1622158919342313,16.22158919342313,41.482,26.33,LOW
4651,ML-04284,TRD,Transformer,0.19362426749837802,19.3624267498378,36.761833333333335,26.32,LOW
4652,ML-03992,ENGINEERING,Track,0.20920286729781687,20.920286729781687,34.391,26.31,LOW
4653,ML-03852,S&T,Axle Counter,0.2548151714111076,25.48151714111076,27.5595,26.31,LOW
4654,ML-03038,ENGINEERING,Track,0.25060052571212943,25.060052571212942,28.146,26.29,LOW
4655,ML-00120,S&T,Signal,0.2148690585252184,21.48690585252184,33.5005,26.29,LOW
4656,ML-01497,TRD,Transformer,0.12920787085112814,12.920787085112813,46.326499999999996,26.28,LOW
4657,ML-00669,TRD,OHE,0.17696154977902537,17.696154977902538,39.127,26.27,LOW
4658,ML-02672,ENGINEERING,Track,0.18059660385127954,18.059660385127955,38.46300000000001,26.22,LOW
4659,ML-03884,S&T,Signal,0.22329967051578656,22.329967051578656,31.9925,26.19,LOW
4660,ML-03117,S&T,Signal,0.2197858028202258,21.97858028202258,32.4915,26.18,LOW
4661,ML-01272,ENGINEERING,Track,0.15418478762430537,15.418478762430537,42.2905,26.17,LOW
4662,ML-01987,ENGINEERING,Point & Crossing,0.3048339510788831,30.483395107888313,19.647,26.15,LOW
4663,ML-00276,S&T,Axle Counter,0.14480033749883472,14.480033749883473,43.639,26.14,LOW
4664,ML-04358,TRD,OHE,0.26281567955276175,26.281567955276174,25.862000000000002,26.11,LOW
4665,ML-00790,ENGINEERING,Point & Crossing,0.18400951195921356,18.400951195921355,37.678,26.11,LOW
4666,ML-04277,ENGINEERING,Bridge,0.29265509553722807,29.265509553722808,21.3395,26.1,LOW
4667,ML-04739,ENGINEERING,Point & Crossing,0.18588473692415267,18.588473692415267,37.3675,26.1,LOW
4668,ML-04392,S&T,Point Machine,0.25581912593007633,25.581912593007633,26.8425,26.09,LOW
4669,ML-03937,TRD,Transformer,0.2951749094502316,29.517490945023162,20.9345,26.08,LOW
4670,ML-00431,S&T,Axle Counter,0.22273301631527115,22.273301631527115,31.70966666666667,26.05,LOW
4671,ML-00463,ENGINEERING,Bridge,0.22554855890637124,22.554855890637125,31.262,26.04,LOW
4672,ML-00341,ENGINEERING,Point & Crossing,0.24949813323793163,24.949813323793162,27.659999999999997,26.03,LOW
4673,ML-02634,ENGINEERING,Point & Crossing,0.2438613907784693,24.38613907784693,28.457333333333334,26.01,LOW
4674,ML-00980,TRD,OHE,0.2273378974127887,22.73378974127887,30.929499999999997,26.01,LOW
4675,ML-02351,S&T,Point Machine,0.25976164564231946,25.976164564231947,26.0185,25.99,LOW
4676,ML-01776,ENGINEERING,Point & Crossing,0.22342189544601646,22.342189544601645,31.442,25.98,LOW
4677,ML-01185,ENGINEERING,Track,0.2248856160380269,22.48856160380269,31.16116666666667,25.96,LOW
4678,ML-04515,ENGINEERING,Point & Crossing,0.19460513543445732,19.46051354344573,35.598,25.92,LOW
4679,ML-01875,TRD,OHE,0.26665274010290146,26.665274010290148,24.7825,25.91,LOW
4680,ML-03804,TRD,Section Insulator,0.2532125765733302,25.321257657333017,26.7955,25.91,LOW
4681,ML-01692,S&T,Point Machine,0.20576724780720437,20.576724780720436,33.816,25.87,LOW
4682,ML-00813,ENGINEERING,Point & Crossing,0.21354017082303398,21.354017082303397,32.6195,25.86,LOW
4683,ML-01351,ENGINEERING,Point & Crossing,0.19780033213408718,19.780033213408718,34.923,25.84,LOW
4684,ML-00455,S&T,Signal,0.18608475688161896,18.608475688161896,36.69799999999999,25.84,LOW
4685,ML-03011,S&T,Signal,0.17372182287352853,17.372182287352853,38.505833333333335,25.83,LOW
4686,ML-00755,TRD,Section Insulator,0.2191636193725255,21.91636193725255,31.6775,25.82,LOW
4687,ML-00271,ENGINEERING,Bridge,0.23670959141846307,23.670959141846307,29.0465,25.82,LOW
4688,ML-03066,ENGINEERING,Track,0.1759745762419769,17.59745762419769,38.122,25.81,LOW
4689,ML-02957,ENGINEERING,Bridge,0.13419761330593857,13.419761330593857,44.352333333333334,25.79,LOW
4690,ML-03800,S&T,Signal,0.20586431122890528,20.586431122890527,33.54633333333334,25.77,LOW
4691,ML-02447,S&T,Axle Counter,0.21918660479885027,21.918660479885027,31.5215,25.76,LOW
4692,ML-02456,ENGINEERING,Point & Crossing,0.298574690271278,29.8574690271278,19.594,25.75,LOW
4693,ML-02718,S&T,Axle Counter,0.2630423726040827,26.30423726040827,24.674,25.65,LOW
4694,ML-01436,TRD,OHE,0.29196195572702743,29.19619557270274,20.177,25.59,LOW
4695,ML-04328,TRD,OHE,0.2452008442782236,24.52008442782236,27.1465,25.57,LOW
4696,ML-04085,ENGINEERING,Bridge,0.2104741663513658,21.047416635136578,32.3325,25.56,LOW
4697,ML-04096,ENGINEERING,Bridge,0.2281945164726044,22.81945164726044,29.661500000000004,25.56,LOW
4698,ML-02387,ENGINEERING,Point & Crossing,0.1145376377938412,11.45376377938412,46.6295,25.52,LOW
4699,ML-04202,ENGINEERING,Track,0.20151106253786047,20.151106253786047,33.578,25.52,LOW
4700,ML-02892,ENGINEERING,Point & Crossing,0.22580153422407992,22.580153422407992,29.858,25.49,LOW
4701,ML-00548,ENGINEERING,Bridge,0.2152016619908189,21.52016619908189,31.4475,25.49,LOW
4702,ML-02887,TRD,OHE,0.15480185342960687,15.480185342960686,40.4675,25.48,LOW
4703,ML-00871,S&T,Point Machine,0.2570073252170801,25.70073252170801,25.1295,25.47,LOW
4704,ML-02333,TRD,OHE,0.23140345686645822,23.140345686645823,28.934500000000003,25.46,LOW
4705,ML-00533,ENGINEERING,Point & Crossing,0.26443469653760565,26.443469653760566,23.946,25.44,LOW
4706,ML-00491,ENGINEERING,Track,0.21065646382557093,21.065646382557095,31.984,25.43,LOW
4707,ML-03712,TRD,OHE,0.26350170540037243,26.350170540037244,23.8155,25.34,LOW
4708,ML-02356,TRD,Transformer,0.17132430297063642,17.132430297063642,37.60933333333334,25.32,LOW
4709,ML-04533,S&T,Signal,0.14228919202692691,14.22891920269269,41.94233333333333,25.31,LOW
4710,ML-03177,ENGINEERING,Bridge,0.23142046351393947,23.142046351393947,28.54266666666667,25.3,LOW
4711,ML-01994,TRD,Transformer,0.19077542393174057,19.077542393174056,34.582,25.28,LOW
4712,ML-02445,S&T,Signal,0.20359810942376322,20.35981094237632,32.528999999999996,25.23,LOW
4713,ML-02339,S&T,Axle Counter,0.2268872416623918,22.68872416623918,28.906,25.18,LOW
4714,ML-03567,TRD,Section Insulator,0.2543147845351728,25.431478453517283,24.804000000000002,25.18,LOW
4715,ML-03963,TRD,Section Insulator,0.2522218304252451,25.22218304252451,25.10166666666667,25.17,LOW
4716,ML-02027,ENGINEERING,Point & Crossing,0.3107905037898564,31.07905037898564,16.2755,25.16,LOW
4717,ML-03730,ENGINEERING,Track,0.24918243304095522,24.918243304095522,25.532,25.16,LOW
4718,ML-02681,ENGINEERING,Track,0.1317233175618595,13.172331756185951,43.152,25.16,LOW
4719,ML-03145,ENGINEERING,Bridge,0.26845765135291483,26.845765135291483,22.597500000000004,25.15,LOW
4720,ML-03811,ENGINEERING,Point & Crossing,0.24279892467102482,24.27989246710248,26.442,25.14,LOW
4721,ML-02163,S&T,Point Machine,0.20230828615391216,20.230828615391218,32.3925,25.1,LOW
4722,ML-00117,TRD,Transformer,0.23124655645985026,23.124655645985026,27.989000000000004,25.07,LOW
4723,ML-00197,S&T,Signal,0.27470818065665176,27.470818065665174,21.453500000000002,25.06,LOW
4724,ML-00346,S&T,Point Machine,0.15584352484916797,15.584352484916797,39.257999999999996,25.05,LOW
4725,ML-00484,ENGINEERING,Track,0.12152111074597112,12.152111074597112,44.33083333333334,25.02,LOW
4726,ML-04344,S&T,Axle Counter,0.23986146030571193,23.98614603057119,26.564,25.02,LOW
4727,ML-01375,ENGINEERING,Track,0.1507729100292893,15.07729100292893,39.90333333333333,25.01,LOW
4728,ML-00792,TRD,OHE,0.2000535648757685,20.00535648757685,32.475,24.99,LOW
4729,ML-04466,S&T,Point Machine,0.2650568577700598,26.505685777005976,22.7025,24.98,LOW
4730,ML-03680,TRD,OHE,0.26072411033581433,26.07241103358143,23.311,24.97,LOW
4731,ML-01838,TRD,Section Insulator,0.2672506526909274,26.72506526909274,22.343,24.97,LOW
4732,ML-00175,ENGINEERING,Bridge,0.26776412012902173,26.776412012902174,22.2635,24.97,LOW
4733,ML-04072,TRD,Transformer,0.21251000346331822,21.25100034633182,30.544833333333337,24.97,LOW
4734,ML-04382,TRD,OHE,0.2605378519718615,26.05378519718615,23.305,24.95,LOW
4735,ML-01773,TRD,OHE,0.18507386742706164,18.507386742706164,34.564,24.93,LOW
4736,ML-02826,S&T,Axle Counter,0.19431128766270103,19.431128766270103,33.169666666666664,24.93,LOW
4737,ML-00257,TRD,OHE,0.1370631987603469,13.706319876034689,41.716499999999996,24.91,LOW
4738,ML-01275,TRD,OHE,0.24848158514400862,24.84815851440086,24.991500000000002,24.91,LOW
4739,ML-02759,S&T,Axle Counter,0.2917532782892663,29.17532782892663,18.5175,24.91,LOW
4740,ML-04049,S&T,Point Machine,0.19932692193698923,19.932692193698923,32.351,24.9,LOW
4741,ML-02377,S&T,Axle Counter,0.17734118119300374,17.734118119300373,35.643,24.9,LOW
4742,ML-02189,ENGINEERING,Track,0.17510724416343476,17.510724416343475,35.943,24.88,LOW
4743,ML-02587,TRD,OHE,0.2653413376362766,26.53413376362766,22.383499999999998,24.87,LOW
4744,ML-01937,ENGINEERING,Bridge,0.24475338307141864,24.475338307141865,25.3685,24.83,LOW
4745,ML-00320,ENGINEERING,Track,0.1682867160787323,16.82867160787323,36.786,24.81,LOW
4746,ML-03107,TRD,Section Insulator,0.16848479454144896,16.848479454144897,36.742000000000004,24.81,LOW
4747,ML-04962,TRD,OHE,0.13532919733670404,13.532919733670404,41.653000000000006,24.78,LOW
4748,ML-01779,S&T,Axle Counter,0.12595827873502116,12.595827873502117,42.9985,24.76,LOW
4749,ML-01316,S&T,Point Machine,0.2049797201186757,20.49797201186757,31.152,24.76,LOW
4750,ML-04512,S&T,Axle Counter,0.25280064634214744,25.280064634214742,23.975,24.76,LOW
4751,ML-01764,ENGINEERING,Track,0.26679329074669456,26.679329074669454,21.805,24.73,LOW
4752,ML-04693,ENGINEERING,Bridge,0.2400752697960284,24.00752697960284,25.741500000000002,24.7,LOW
4753,ML-03052,TRD,OHE,0.16138193314938543,16.138193314938544,37.5045,24.68,LOW
4754,ML-03822,ENGINEERING,Bridge,0.20883923653899458,20.88392365389946,30.3415,24.67,LOW
4755,ML-03635,ENGINEERING,Track,0.21991937111294518,21.99193711129452,28.664,24.66,LOW
4756,ML-04505,ENGINEERING,Point & Crossing,0.19958838676533186,19.958838676533187,31.705999999999996,24.66,LOW
4757,ML-01673,ENGINEERING,Bridge,0.1330065677638786,13.300656776387859,41.702333333333335,24.66,LOW
4758,ML-01829,S&T,Axle Counter,0.2687275287066109,26.87275287066109,21.304499999999997,24.65,LOW
4759,ML-03332,S&T,Signal,0.16535099726495425,16.535099726495424,36.78,24.63,LOW
4760,ML-02971,S&T,Signal,0.20863442845507613,20.863442845507613,30.128666666666668,24.57,LOW
4761,ML-02953,TRD,Section Insulator,0.15839280765628364,15.839280765628363,37.665,24.57,LOW
4762,ML-01345,ENGINEERING,Track,0.26295538817778813,26.295538817778812,21.922,24.55,LOW
4763,ML-01279,TRD,Transformer,0.10166612442292054,10.166612442292054,46.1115,24.54,LOW
4764,ML-00066,TRD,Transformer,0.23899813650648127,23.899813650648127,25.442500000000003,24.52,LOW
4765,ML-01145,TRD,Section Insulator,0.24455911424582738,24.455911424582737,24.619500000000002,24.52,LOW
4766,ML-00582,S&T,Point Machine,0.13394915253988768,13.394915253988767,41.1875,24.51,LOW
4767,ML-00414,S&T,Axle Counter,0.22562514329409392,22.562514329409392,27.4085,24.5,LOW
4768,ML-02150,ENGINEERING,Track,0.25646767267970705,25.646767267970706,22.745,24.49,LOW
4769,ML-04996,S&T,Axle Counter,0.2748384218074654,27.483842180746542,19.990000000000002,24.49,LOW
4770,ML-04856,ENGINEERING,Track,0.23994861065221135,23.994861065221134,25.0915,24.43,LOW
4771,ML-02701,S&T,Signal,0.1903846224394137,19.03846224394137,32.464999999999996,24.41,LOW
4772,ML-02325,ENGINEERING,Bridge,0.2649955161873263,26.49955161873263,21.215666666666667,24.39,LOW
4773,ML-01812,S&T,Signal,0.2039207736830998,20.39207736830998,30.3395,24.37,LOW
4774,ML-01616,ENGINEERING,Bridge,0.16186136727512554,16.186136727512555,36.629999999999995,24.36,LOW
4775,ML-01575,ENGINEERING,Track,0.22435572507749227,22.435572507749228,27.207,24.34,LOW
4776,ML-01408,S&T,Axle Counter,0.1316648233607928,13.16648233607928,41.112,24.34,LOW
4777,ML-04014,ENGINEERING,Track,0.242963144682797,24.2963144682797,24.3855,24.33,LOW
4778,ML-01610,TRD,OHE,0.19856533945447702,19.8565339454477,30.985000000000003,24.31,LOW
4779,ML-00127,S&T,Axle Counter,0.2083542158516782,20.835421585167822,29.4755,24.29,LOW
4780,ML-02383,S&T,Axle Counter,0.22123246631157722,22.123246631157723,27.479499999999998,24.27,LOW
4781,ML-01290,S&T,Point Machine,0.16885100197320568,16.88510019732057,35.294,24.25,LOW
4782,ML-04641,ENGINEERING,Point & Crossing,0.22516296513921513,22.516296513921514,26.847,24.25,LOW
4783,ML-00806,ENGINEERING,Bridge,0.17517933553483941,17.517933553483942,34.087,24.15,LOW
4784,ML-03033,S&T,Signal,0.2435903116922656,24.35903116922656,23.7855,24.13,LOW
4785,ML-00938,TRD,OHE,0.21397391235253946,21.397391235253945,28.2315,24.13,LOW
4786,ML-00698,ENGINEERING,Bridge,0.24031143376534989,24.031143376534988,24.254000000000005,24.12,LOW
4787,ML-04698,TRD,Transformer,0.21161223743617608,21.161223743617608,28.514000000000003,24.1,LOW
4788,ML-02364,ENGINEERING,Point & Crossing,0.19356456763749005,19.356456763749005,31.062,24.04,LOW
4789,ML-03000,TRD,OHE,0.20565617523032173,20.565617523032174,29.209,24.02,LOW
4790,ML-02529,S&T,Point Machine,0.1936446061869514,19.36446061869514,31.008,24.02,LOW
4791,ML-04086,ENGINEERING,Point & Crossing,0.2152062944678817,21.52062944678817,27.76366666666667,24.02,LOW
4792,ML-02981,ENGINEERING,Track,0.15427541373385392,15.427541373385392,36.8905,24.01,LOW
4793,ML-01679,TRD,OHE,0.1828431161110349,18.28431161110349,32.5905,24.01,LOW
4794,ML-04951,ENGINEERING,Bridge,0.26705521304513113,26.705521304513113,19.933,24.0,LOW
4795,ML-01205,ENGINEERING,Track,0.16787542768534514,16.787542768534514,34.788,23.99,LOW
4796,ML-00766,S&T,Axle Counter,0.16676546114956234,16.676546114956235,34.972,23.99,LOW
4797,ML-00477,ENGINEERING,Track,0.15289015433197095,15.289015433197095,36.9985,23.97,LOW
4798,ML-04737,TRD,Transformer,0.21527871528844206,21.527871528844205,27.544500000000003,23.93,LOW
4799,ML-00769,S&T,Axle Counter,0.23198193167297462,23.19819316729746,24.994,23.92,LOW
4800,ML-02768,S&T,Axle Counter,0.27005862360873695,27.005862360873696,19.252000000000002,23.9,LOW
4801,ML-01804,ENGINEERING,Point & Crossing,0.19727960796346078,19.72796079634608,30.126,23.89,LOW
4802,ML-01057,TRD,Section Insulator,0.2041998561418784,20.41998561418784,29.019000000000002,23.86,LOW
4803,ML-00659,ENGINEERING,Bridge,0.1909371791633858,19.09371791633858,30.919,23.82,LOW
4804,ML-02769,TRD,Transformer,0.2652957690763169,26.529576907631693,19.744999999999997,23.82,LOW
4805,ML-02288,ENGINEERING,Track,0.10764538949587257,10.764538949587257,43.3895,23.81,LOW
4806,ML-03883,S&T,Signal,0.23451845247934472,23.45184524793447,24.355500000000003,23.81,LOW
4807,ML-04597,ENGINEERING,Point & Crossing,0.1975612056023744,19.756120560237438,29.8895,23.81,LOW
4808,ML-00602,S&T,Axle Counter,0.2380547337942713,23.80547337942713,23.722,23.77,LOW
4809,ML-03624,S&T,Axle Counter,0.17687740212142578,17.68774021214258,32.787,23.73,LOW
4810,ML-01967,TRD,Transformer,0.16839641769577246,16.839641769577245,33.8655,23.65,LOW
4811,ML-02058,TRD,Section Insulator,0.1949033305744779,19.49033305744779,29.863500000000002,23.64,LOW
4812,ML-02433,ENGINEERING,Bridge,0.2288250531168472,22.88250531168472,24.7715,23.64,LOW
4813,ML-02864,ENGINEERING,Bridge,0.1931895072341809,19.31895072341809,30.105,23.63,LOW
4814,ML-04419,ENGINEERING,Bridge,0.14565790938491693,14.565790938491693,37.013000000000005,23.54,LOW
4815,ML-04179,S&T,Axle Counter,0.19264830154299387,19.264830154299386,29.8955,23.52,LOW
4816,ML-03404,ENGINEERING,Point & Crossing,0.16867772835275258,16.867772835275257,33.479,23.51,LOW
4817,ML-01437,ENGINEERING,Track,0.22311556558974666,22.311556558974665,25.284,23.5,LOW
4818,ML-03447,ENGINEERING,Point & Crossing,0.1784053724416932,17.84053724416932,31.9615,23.49,LOW
4819,ML-02594,TRD,Section Insulator,0.1959395468520478,19.593954685204782,29.3225,23.49,LOW
4820,ML-02990,ENGINEERING,Track,0.22988181809907066,22.988181809907065,24.199,23.47,LOW
4821,ML-00021,ENGINEERING,Track,0.1570444717544628,15.70444717544628,35.0405,23.44,LOW
4822,ML-02026,S&T,Point Machine,0.23535161780833933,23.53516178083393,23.267500000000002,23.43,LOW
4823,ML-04700,ENGINEERING,Track,0.1614928671133199,16.14928671133199,34.2745,23.4,LOW
4824,ML-01880,TRD,Transformer,0.12242467496512237,12.242467496512237,40.036,23.36,LOW
4825,ML-00231,TRD,Section Insulator,0.14972867884603758,14.972867884603758,35.832499999999996,23.32,LOW
4826,ML-04353,TRD,Section Insulator,0.1883643231449325,18.83643231449325,30.012000000000004,23.31,LOW
4827,ML-00622,TRD,Transformer,0.20364415228470625,20.364415228470627,27.699,23.3,LOW
4828,ML-04544,ENGINEERING,Point & Crossing,0.16928300501953278,16.928300501953277,32.8255,23.29,LOW
4829,ML-03903,TRD,Transformer,0.24365020722698155,24.365020722698155,21.678,23.29,LOW
4830,ML-03175,ENGINEERING,Bridge,0.1457364808303013,14.57364808303013,36.331,23.28,LOW
4831,ML-02165,S&T,Signal,0.27247224549507576,27.247224549507575,17.256,23.25,LOW
4832,ML-03528,S&T,Point Machine,0.1238267905409279,12.38267905409279,39.466,23.22,LOW
4833,ML-03984,TRD,Transformer,0.2571774847315245,25.71774847315245,19.4585,23.21,LOW
4834,ML-02786,S&T,Signal,0.14860612690084868,14.860612690084867,35.62650000000001,23.17,LOW
4835,ML-00251,TRD,Section Insulator,0.21849447330886881,21.849447330886882,25.1235,23.16,LOW
4836,ML-02164,ENGINEERING,Point & Crossing,0.21602083896083055,21.602083896083055,25.406,23.12,LOW
4837,ML-00075,ENGINEERING,Track,0.16707018007715807,16.707018007715806,32.717,23.11,LOW
4838,ML-03155,S&T,Point Machine,0.275627281052324,27.5627281052324,16.343999999999998,23.08,LOW
4839,ML-03020,ENGINEERING,Bridge,0.23120714774209955,23.120714774209954,22.96,23.06,LOW
4840,ML-04786,ENGINEERING,Bridge,0.15135283498487614,15.135283498487615,34.894499999999994,23.04,LOW
4841,ML-01898,ENGINEERING,Bridge,0.16929496734491228,16.929496734491227,32.120000000000005,23.01,LOW
4842,ML-04673,ENGINEERING,Point & Crossing,0.22886449923370727,22.886449923370726,23.1805,23.0,LOW
4843,ML-02156,ENGINEERING,Track,0.2529347530613409,25.293475306134088,19.5385,22.99,LOW
4844,ML-03909,ENGINEERING,Point & Crossing,0.15520795058390066,15.520795058390066,34.1545,22.97,LOW
4845,ML-01211,ENGINEERING,Bridge,0.09123084804325603,9.123084804325602,43.721,22.96,LOW
4846,ML-00223,ENGINEERING,Track,0.2594419149782404,25.944191497824036,18.418499999999998,22.93,LOW
4847,ML-01231,ENGINEERING,Bridge,0.20462773802450593,20.46277380245059,26.638,22.93,LOW
4848,ML-01210,ENGINEERING,Bridge,0.23052480199845848,23.05248019984585,22.712500000000002,22.92,LOW
4849,ML-04369,TRD,Section Insulator,0.12448529762002815,12.448529762002815,38.571666666666665,22.9,LOW
4850,ML-03796,S&T,Signal,0.22136429474369634,22.136429474369635,23.919500000000003,22.85,LOW
4851,ML-00777,S&T,Signal,0.2678171747911119,26.78171747911119,16.8805,22.82,LOW
4852,ML-01802,ENGINEERING,Point & Crossing,0.19249892354823242,19.249892354823242,28.1355,22.8,LOW
